SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
39,8,68,22,25,60,11,68,24,48,23,61,58,50,54,9,3,62,60,47,44,47,52,42,42,68,42,87,76,8
39,8,65,18,25,62,11,68,24,51,22,60,60,48,54,9,5,60,62,45,47,46,52,40,62,50,39,86,77,11
40,10,65,20,25,61,11,70,25,50,26,59,60,52,53,11,24,61,62,43,43,44,52,59,38,69,58,83,74,10
59,8,66,20,27,61,11,70,26,49,23,58,61,51,54,10,26,59,60,45,47,47,48,41,38,71,59,84,74,8
61,12,68,22,25,59,11,72,25,24,22,58,59,52,57,11,26,61,58,46,45,46,48,59,60,72,40,86,73,9
41,9,65,20,23,61,12,69,26,48,26,60,62,51,53,11,26,62,59,46,43,47,48,40,38,50,58,85,74,11
39,12,64,21,24,58,9,72,24,26,25,59,59,52,53,9,26,59,60,46,45,43,50,60,41,52,38,83,73,8
61,12,67,22,25,61,9,70,25,25,24,61,60,52,57,12,4,61,60,43,47,44,48,60,59,50,38,85,73,10
62,11,64,22,26,60,8,69,24,23,22,59,62,48,55,11,5,59,61,46,43,43,52,61,62,50,59,86,75,8
40,8,67,19,24,61,12,72,23,27,23,62,61,52,55,9,4,61,59,43,44,44,49,61,60,50,60,84,74,10
42,11,67,20,23,62,8,68,26,52,22,61,62,49,56,10,25,59,61,46,47,43,50,39,38,69,58,87,76,8
39,9,68,20,23,59,9,72,24,52,22,60,62,51,53,9,25,59,61,47,43,43,52,42,41,71,62,85,76,12
41,9,64,19,23,62,8,68,25,50,24,58,61,49,57,8,26,59,58,44,46,45,49,39,38,49,41,83,76,9
60,8,66,19,25,60,8,72,27,49,22,59,61,52,54,12,3,59,59,45,45,44,50,59,59,52,42,86,74,9
62,8,68,20,26,61,8,69,26,26,26,62,58,49,53,10,27,59,60,44,43,44,51,40,62,69,58,83,76,12
59,11,67,21,24,62,8,70,24,26,22,62,62,52,54,10,7,58,58,44,44,45,52,41,38,71,59,87,74,9
59,8,67,22,24,59,11,71,23,50,23,61,58,49,56,11,25,59,61,45,43,43,52,42,42,68,61,85,74,11
60,8,68,20,27,59,8,72,25,24,23,59,59,51,54,10,5,61,61,43,44,44,49,42,60,51,58,83,73,9
42,8,64,22,24,58,11,68,26,23,25,58,59,49,53,11,6,61,62,43,47,43,49,61,59,48,59,87,73,8
39,8,65,22,24,60,10,71,25,51,22,59,62,50,53,9,3,61,61,45,43,47,50,60,41,49,58,86,76,11
61,12,66,18,27,58,8,69,24,48,23,58,62,48,54,10,25,62,61,46,43,45,50,58,62,48,61,84,74,12
38,12,67,20,27,59,11,69,25,23,26,58,58,49,56,9,26,59,60,44,43,46,52,58,61,69,60,87,75,9
42,11,68,18,27,62,10,71,24,51,24,60,60,51,53,10,3,62,61,47,47,43,49,61,59,69,42,84,76,8
39,9,64,18,25,60,11,69,24,50,22,60,60,48,54,12,6,62,58,47,45,47,52,61,38,48,62,83,74,12
39,9,67,21,26,62,9,71,23,24,26,59,62,49,57,12,26,61,61,43,45,44,51,41,60,71,38,86,75,9
42,8,65,22,26,59,9,71,24,26,26,61,58,50,54,12,26,58,61,43,45,46,51,59,60,49,61,87,75,9
58,9,67,21,27,60,9,70,25,26,23,62,61,50,57,10,26,59,62,45,44,46,51,39,40,70,38,83,74,12
58,9,68,22,26,59,9,71,25,52,23,58,60,48,55,10,5,62,60,45,46,44,50,60,60,70,39,87,76,8
40,9,68,22,25,61,11,71,25,51,22,59,60,52,57,10,27,60,60,44,43,47,50,42,41,51,39,84,75,11
61,12,67,18,26,59,9,70,25,27,23,62,62,48,53,10,24,58,59,47,45,43,51,42,38,69,61,86,77,10
58,10,64,18,25,58,11,72,27,49,25,62,61,48,54,12,4,62,62,46,44,47,52,40,41,71,60,84,74,8
61,8,65,22,23,58,8,70,27,24,23,58,58,49,56,9,24,58,62,45,43,47,52,60,39,71,42,87,77,12
38,8,64,20,26,58,10,72,26,48,25,61,60,52,57,12,27,59,60,43,46,46,48,41,61,52,59,85,75,8
62,12,68,22,23,60,8,70,26,27,23,61,60,52,54,10,3,62,62,43,46,46,50,41,62,71,61,87,76,11
41,9,66,22,26,59,12,71,24,48,26,62,60,49,54,11,5,62,60,46,44,43,52,60,59,70,40,87,73,10
60,8,68,18,23,62,8,68,26,24,23,58,62,49,57,11,6,61,60,44,43,45,50,41,59,68,38,87,75,11
40,10,64,19,24,61,9,68,23,23,25,58,61,49,54,12,25,59,62,46,47,44,49,38,41,51,62,86,76,12
60,12,66,21,23,60,11,70,23,51,22,60,61,51,55,9,4,60,61,46,44,47,51,62,38,71,62,87,76,11
59,8,65,18,24,62,10,68,27,23,26,62,58,50,54,8,7,58,62,46,47,43,48,62,61,72,61,85,75,8
41,8,64,19,26,62,10,71,24,24,23,59,62,52,54,8,5,61,59,45,44,43,48,60,61,51,62,84,77,10
40,12,64,18,26,59,10,69,27,23,24,58,60,51,55,12,26,60,62,45,47,46,48,38,39,68,40,86,73,10
62,11,67,20,26,58,8,69,23,26,22,62,58,49,55,12,7,59,61,45,44,46,52,39,60,69,60,86,75,11
38,12,65,20,27,59,9,68,24,49,23,60,62,48,57,8,6,59,59,44,44,44,49,60,61,48,42,86,76,9
59,12,64,18,26,59,10,72,24,26,23,59,62,50,55,9,23,61,60,46,46,46,49,59,58,69,39,87,75,10
41,9,65,22,24,59,11,69,25,48,24,61,62,49,56,11,24,60,59,43,43,43,52,58,60,71,39,83,77,12
58,9,66,18,26,59,10,71,27,51,26,60,61,48,54,12,24,58,58,46,43,45,50,60,58,51,62,85,74,12
61,9,64,20,26,62,10,70,26,27,22,62,58,51,55,10,3,62,60,44,44,45,52,40,62,48,61,85,76,9
40,11,64,19,27,61,10,71,26,50,26,61,61,50,54,9,3,61,62,47,46,45,49,40,60,68,58,84,77,12
58,12,67,20,27,60,9,71,26,23,24,59,60,50,57,8,25,59,62,46,43,45,51,41,59,70,42,83,77,8
38,10,67,20,27,62,11,68,26,27,26,60,61,50,56,11,5,58,59,44,46,47,52,41,58,51,38,86,73,10
40,9,65,19,25,62,11,69,25,26,25,58,59,50,53,8,26,62,58,43,46,44,51,61,41,72,62,87,77,10
39,12,68,21,24,59,8,72,26,25,26,59,60,48,55,8,4,59,62,44,45,44,50,58,61,48,58,86,73,11
62,10,66,19,25,60,9,71,23,51,23,62,59,52,55,12,26,61,60,43,43,44,51,41,38,50,60,86,76,9
42,8,64,21,24,60,8,68,26,26,23,60,58,51,54,10,3,59,58,43,44,47,51,59,58,69,42,86,75,10
61,8,67,22,27,60,9,70,27,23,22,62,60,51,57,11,25,60,62,43,43,45,48,38,38,69,40,85,75,12
39,9,66,22,27,58,12,72,24,51,26,58,58,48,54,10,23,62,62,45,46,45,52,62,61,68,60,84,74,8
61,8,66,22,25,60,11,68,26,50,25,58,58,51,53,8,4,58,59,47,45,43,49,38,42,50,42,84,75,11
39,8,67,18,25,59,11,71,26,50,26,59,61,52,56,8,7,59,60,47,47,45,50,41,38,70,58,85,73,12
60,10,67,19,26,62,11,68,25,25,24,58,61,50,53,10,3,59,58,47,46,46,50,38,38,68,38,84,76,11
62,11,65,22,25,58,10,72,25,25,22,62,61,51,55,8,24,62,61,47,44,47,50,40,61,52,60,86,76,11
39,9,66,18,27,58,8,68,23,50,26,59,61,52,54,11,27,60,58,47,47,47,49,61,39,69,62,85,74,9
61,9,65,21,26,62,10,72,25,23,25,59,62,49,53,12,27,61,61,44,46,45,51,39,41,71,58,83,75,8
40,8,65,21,24,59,11,68,27,49,23,62,60,52,54,12,27,59,60,46,45,46,50,58,59,69,39,86,76,8
59,8,67,21,24,62,8,68,23,51,24,62,59,50,57,9,6,62,62,43,47,47,52,61,59,69,40,84,73,9
38,11,68,19,26,62,10,68,27,23,25,62,59,49,54,11,3,62,61,45,43,46,51,38,38,50,60,85,77,9
38,11,67,18,26,62,10,70,25,24,24,62,58,51,54,12,23,62,59,46,43,45,52,42,61,68,40,86,74,8
60,11,64,20,23,58,11,68,25,24,24,59,58,49,56,10,23,61,62,45,44,46,52,62,42,52,60,86,75,11
39,11,67,21,27,62,8,69,26,27,22,61,58,50,55,9,26,61,58,47,44,45,51,59,59,70,60,83,73,9
41,9,66,20,24,62,8,72,23,49,26,58,58,50,55,9,25,60,58,44,45,46,50,40,42,70,41,85,76,9
60,12,66,20,23,59,8,72,27,27,22,62,58,50,55,12,25,58,60,46,45,44,51,41,58,51,62,83,76,11
58,10,64,21,27,60,12,70,27,27,22,58,61,48,56,8,4,62,60,46,43,43,49,58,42,68,58,87,74,12
40,11,66,22,23,58,12,71,25,27,26,61,58,52,57,9,23,61,60,47,44,43,52,41,38,51,59,83,75,11
58,9,66,18,26,58,11,69,25,50,23,61,61,52,57,8,25,59,62,45,47,46,51,41,61,50,41,84,73,10
59,8,67,18,26,62,8,71,23,24,24,58,61,50,55,11,4,58,60,46,43,44,49,62,40,69,60,85,77,8
60,11,67,20,24,59,11,70,25,24,23,61,58,50,57,10,25,61,60,45,47,47,50,41,58,69,38,87,76,9
38,9,67,18,23,59,9,72,25,51,25,61,58,51,54,9,5,59,61,46,44,45,51,61,39,52,60,83,75,12
42,10,65,22,27,60,9,72,23,50,25,60,58,50,55,11,7,62,60,45,45,43,48,42,61,51,41,84,73,9
40,11,67,18,27,61,10,69,26,48,25,59,60,50,53,11,26,61,59,46,46,45,52,60,60,48,38,83,75,9
62,12,66,19,23,62,11,68,27,27,23,58,60,49,57,8,25,58,58,43,46,46,51,60,60,52,41,83,75,10
41,11,65,22,26,58,8,72,25,27,26,62,62,51,55,12,24,59,59,47,44,45,49,59,60,68,38,86,74,8
61,8,68,19,25,59,8,68,25,26,26,59,60,51,57,8,23,60,59,43,46,43,52,40,58,70,61,86,73,8
38,12,66,20,27,62,8,72,23,51,24,59,61,49,57,9,23,58,61,43,45,47,50,61,42,50,59,86,76,9
40,12,65,20,23,62,9,69,24,49,23,60,60,50,55,11,6,58,60,46,47,44,48,62,38,69,59,87,77,9
62,9,66,20,27,60,12,71,26,49,22,61,60,51,56,11,26,59,61,43,46,46,50,60,59,71,60,83,77,9
59,9,64,21,23,61,11,71,26,24,24,59,62,50,57,10,25,61,62,44,45,47,50,38,58,52,41,84,73,10
59,11,66,19,25,58,10,72,24,24,25,60,58,51,55,12,7,61,60,46,46,46,48,42,60,71,61,83,74,10
58,11,67,20,25,60,9,69,24,25,22,61,58,49,56,11,24,60,58,43,47,44,51,58,42,68,61,86,77,8
59,8,65,20,24,59,8,72,25,25,22,58,60,49,56,9,3,58,59,44,47,45,52,38,41,71,39,85,75,12
62,8,65,19,27,62,9,70,27,25,24,62,58,51,54,10,5,59,59,44,43,47,49,38,60,48,59,87,76,11
40,12,64,18,27,62,10,69,26,52,26,60,58,49,56,12,23,58,61,44,47,47,48,58,62,68,59,87,73,10
58,9,66,18,24,60,8,68,25,27,23,58,60,49,54,11,6,60,59,44,43,43,52,59,38,72,41,86,77,11
39,11,68,21,24,62,11,72,23,27,22,60,59,50,55,10,25,60,59,44,45,43,49,59,38,48,60,84,74,8
39,11,66,18,26,61,10,68,27,26,25,59,58,51,56,10,4,59,59,47,43,45,49,60,59,69,38,86,75,9
41,8,66,20,25,62,10,72,25,25,26,58,62,50,55,12,5,58,62,43,47,43,51,60,39,70,58,84,73,8
38,9,66,19,26,59,9,72,25,52,25,58,62,51,54,11,4,61,62,45,46,47,50,38,58,70,62,83,73,8
58,10,64,20,26,59,11,70,24,27,22,58,62,51,53,9,3,58,62,44,46,45,48,59,60,71,42,87,73,9
38,10,66,19,27,58,12,70,26,48,26,62,61,52,57,8,26,60,58,47,47,44,52,59,39,71,58,86,73,10
61,11,68,22,23,62,12,72,24,26,24,59,60,49,53,8,26,60,60,43,46,46,50,42,38,69,42,86,73,12
58,12,68,22,25,59,8,69,25,27,26,61,59,50,53,12,23,61,62,44,45,47,48,59,39,50,39,87,74,11
60,11,66,21,26,59,12,68,25,51,26,62,62,50,56,10,3,60,58,44,45,45,49,60,60,51,42,83,76,8
42,11,65,20,26,61,12,71,23,26,25,60,59,51,53,11,24,58,61,45,45,44,51,42,59,50,60,87,74,11
42,10,64,21,26,58,12,70,23,48,22,60,62,49,55,11,24,58,61,45,44,46,50,41,58,70,61,85,77,11
39,10,67,20,23,61,10,68,26,24,23,61,58,50,55,9,25,60,61,45,45,43,50,59,58,70,62,84,75,9
39,9,66,18,24,58,9,72,25,27,26,61,62,49,56,9,4,61,61,43,43,45,50,38,39,49,39,83,76,9
41,12,68,22,27,60,11,72,24,52,26,60,58,52,55,12,23,58,59,44,47,44,51,39,42,72,61,85,76,9
59,10,64,19,26,60,10,68,26,50,25,60,61,50,57,8,4,58,58,45,46,45,48,38,39,51,39,84,74,10
60,11,68,19,25,59,12,69,26,50,24,58,61,50,54,11,23,60,59,47,43,44,52,59,59,50,39,83,74,9
58,11,66,18,25,62,10,70,23,50,24,60,62,51,55,11,3,59,61,44,46,47,51,38,58,48,62,86,73,11
38,11,66,21,25,60,10,71,27,26,22,59,60,52,57,9,6,61,58,46,44,46,48,38,38,70,62,86,74,12
39,10,68,18,26,58,9,69,25,27,24,61,61,48,55,10,25,59,62,45,45,44,48,61,62,71,58,84,76,8
61,8,64,21,24,60,8,69,23,25,26,62,60,49,53,8,25,62,61,45,46,47,48,38,61,49,38,84,75,12
40,9,65,20,26,59,11,68,24,50,24,60,60,49,57,10,7,62,61,47,45,47,48,58,62,48,41,84,75,10
62,9,64,22,24,60,10,71,27,27,22,59,58,48,54,12,3,62,59,43,46,46,48,41,41,72,61,83,76,12
42,10,66,22,25,62,11,70,26,25,24,60,60,51,53,11,26,60,58,43,44,46,49,40,42,70,62,85,73,8
39,10,66,18,26,59,12,72,24,23,26,62,58,51,56,12,6,60,61,44,43,43,50,39,61,70,41,86,75,11
61,10,65,19,26,59,11,71,26,27,22,60,62,50,56,8,24,58,61,46,44,46,49,58,60,51,59,86,77,11
59,11,65,22,26,61,11,70,25,51,23,60,62,52,54,10,7,58,62,44,45,47,49,60,42,50,58,86,76,11
38,12,64,22,24,58,11,69,24,24,23,61,61,51,56,11,24,59,61,45,47,44,48,42,41,72,41,87,77,12
42,10,68,22,23,59,9,68,24,50,25,59,59,51,53,12,5,62,60,47,47,43,50,58,62,70,41,85,74,12
61,11,65,19,25,62,8,69,24,25,26,61,59,51,56,8,26,62,60,44,45,43,48,41,42,49,40,85,73,8
42,10,68,20,27,59,9,71,23,49,26,59,62,49,57,12,6,59,60,43,44,47,50,41,58,69,42,83,75,12
41,12,67,20,24,58,8,71,24,51,22,58,61,50,57,12,24,60,62,43,47,43,49,42,42,48,40,85,77,11
59,12,66,19,26,60,10,68,26,26,23,60,59,52,57,8,26,60,58,43,46,47,49,58,60,50,40,86,75,9
41,11,68,21,23,59,10,72,24,23,22,62,60,52,57,11,25,60,58,44,47,46,52,61,38,50,38,85,74,12
61,11,65,22,24,61,10,70,24,52,23,60,62,49,57,10,23,62,61,44,45,46,50,38,59,52,58,84,76,8
62,12,65,19,24,61,8,68,27,48,26,60,59,51,56,10,3,60,62,45,45,45,48,58,38,72,58,84,73,12
60,10,64,21,25,59,9,70,23,24,22,60,61,52,53,10,3,61,62,44,46,45,48,62,58,51,58,83,73,8
39,10,64,21,25,62,9,69,26,51,25,58,60,50,57,11,27,61,60,45,46,44,51,59,62,69,39,87,76,11
39,11,68,21,26,60,11,69,26,23,22,62,62,52,53,9,5,62,61,44,46,47,49,60,40,49,60,86,75,12
60,11,67,18,25,59,8,72,23,23,24,60,62,51,54,8,23,61,60,47,43,44,51,42,61,48,60,86,77,10
38,8,66,22,25,61,10,72,24,25,25,61,60,50,53,10,24,59,62,45,46,45,49,61,42,52,62,84,74,8
58,12,66,21,26,59,10,70,25,52,23,60,59,51,55,9,25,58,60,47,46,47,50,62,60,49,62,86,76,11
61,10,67,21,25,62,9,68,25,51,26,58,59,48,53,12,27,62,59,45,44,45,48,59,41,72,62,87,75,12
40,8,67,21,25,61,9,71,26,49,24,60,61,48,56,8,27,61,61,44,44,45,49,42,58,72,39,86,77,8
39,12,66,20,24,59,11,72,25,51,22,58,58,50,56,8,4,62,61,47,43,43,51,61,59,48,61,85,76,11
59,8,64,18,25,58,12,68,23,48,26,59,60,50,55,12,27,58,62,46,43,47,51,61,38,50,42,83,75,8
40,10,64,20,24,60,12,68,26,52,22,58,62,52,54,11,23,58,58,43,47,44,50,60,39,52,60,85,76,9
39,12,65,20,25,59,9,69,26,24,26,58,61,52,55,10,6,62,58,47,44,46,52,40,40,50,40,84,75,12
42,12,64,21,23,58,11,68,27,27,23,60,58,52,54,10,7,60,60,45,45,43,49,38,41,48,41,86,76,11
38,8,65,18,27,59,12,70,26,50,23,60,58,49,57,11,25,61,60,47,45,47,49,41,39,70,40,86,73,8
41,9,65,21,26,58,10,69,26,23,22,58,61,50,54,9,6,58,62,43,43,44,51,58,42,70,62,85,74,9
42,9,65,19,26,62,10,72,25,48,22,62,58,52,56,11,23,59,61,44,44,43,49,41,42,69,58,84,76,10
61,11,66,20,25,59,12,71,24,48,23,60,58,48,57,12,5,61,61,47,45,47,48,61,42,50,41,83,75,12
58,12,64,20,27,61,8,72,23,26,24,62,62,49,55,10,26,61,59,44,46,47,50,60,40,68,58,87,75,10
62,11,68,18,26,59,11,71,23,48,24,60,58,52,55,8,25,61,62,44,45,44,48,61,42,71,62,84,73,8
40,8,65,22,25,59,12,70,23,49,24,58,59,50,57,10,6,62,58,43,44,47,50,58,61,69,61,85,75,9
61,9,66,21,25,59,11,69,25,26,25,60,58,48,57,11,4,60,62,44,47,45,52,61,38,51,40,87,74,12
40,9,67,19,24,58,9,69,24,25,23,62,61,48,57,9,27,58,62,45,45,44,50,58,39,48,38,84,77,12
41,12,66,20,26,59,12,70,23,23,22,59,61,48,55,11,23,59,58,43,43,46,51,41,59,69,40,86,76,8
61,11,67,22,27,61,12,70,25,51,24,61,59,49,54,8,24,60,61,43,43,46,48,61,61,50,40,87,77,11
38,10,67,21,26,61,10,72,24,23,25,58,62,52,54,9,24,60,59,47,43,46,50,42,42,52,39,85,76,12
62,12,66,19,26,60,12,72,26,48,22,62,62,50,56,10,3,58,60,43,43,45,51,59,39,52,40,85,77,8
39,9,65,22,24,59,10,72,26,24,25,62,59,51,53,9,3,59,58,43,44,45,48,60,59,50,40,86,73,12
40,8,65,18,26,62,11,71,25,27,23,59,59,48,53,8,7,60,62,47,43,45,49,40,42,49,61,86,75,9
40,11,68,18,23,59,9,70,23,50,26,58,60,49,56,11,25,61,62,44,46,47,52,41,42,72,61,85,76,9
40,11,66,18,24,60,8,70,27,26,22,58,60,51,55,12,27,59,59,43,46,46,50,62,38,49,39,84,77,11
38,9,68,22,23,61,11,71,25,52,22,61,58,51,54,10,7,59,59,47,47,45,48,42,58,70,39,83,73,11
60,10,64,18,25,61,11,71,24,24,22,60,58,52,55,10,24,59,58,44,44,47,50,38,62,70,39,83,73,8
41,9,66,21,25,59,10,71,26,52,25,59,61,50,54,11,26,60,60,44,43,47,50,58,60,51,38,87,74,12
58,9,65,21,24,59,9,71,26,24,26,62,61,50,56,9,3,58,61,45,44,47,49,62,60,49,62,85,76,8
42,10,68,20,24,58,8,71,25,49,26,58,60,52,57,12,5,60,60,47,45,47,51,39,62,49,38,84,74,8
42,10,65,21,23,62,12,70,25,25,22,61,59,51,53,11,4,58,60,44,46,43,51,59,38,70,39,87,73,9
61,10,68,20,24,62,8,68,23,48,23,62,59,49,55,9,24,60,62,46,47,47,48,42,59,72,38,85,77,9
58,12,64,18,24,60,12,68,23,27,23,61,61,52,54,10,6,61,61,44,46,45,52,62,41,72,58,85,75,11
41,10,67,21,26,60,9,69,24,24,24,60,59,50,56,11,23,60,58,47,43,45,51,41,59,69,62,85,74,9
38,12,67,22,27,58,8,68,26,24,26,62,61,48,57,11,3,59,58,43,44,43,52,42,39,52,41,86,75,10
58,8,66,18,24,59,10,72,25,24,23,58,62,51,57,10,27,61,61,46,47,43,50,41,59,48,38,85,73,8
59,11,66,18,27,60,10,72,23,48,26,62,58,48,53,10,5,61,59,45,44,45,49,61,40,51,60,85,73,12
59,8,67,20,25,58,8,70,26,51,24,58,60,52,54,11,5,61,58,43,43,45,49,42,42,71,42,84,74,12
41,12,65,19,27,58,8,70,27,49,25,61,62,52,54,9,5,62,62,46,45,46,49,59,39,50,39,87,73,9
40,11,64,18,27,62,9,69,26,24,22,60,61,48,55,12,7,58,59,47,44,45,48,40,59,69,42,87,74,9
40,11,67,18,25,60,9,69,27,50,22,62,61,52,55,9,25,61,60,43,45,43,49,42,60,49,58,84,76,11
60,12,66,19,26,61,9,71,26,24,26,60,60,51,54,8,3,60,60,44,45,47,52,41,38,52,59,83,74,10
39,9,67,20,25,58,12,69,27,51,24,61,61,51,53,10,5,62,61,45,47,44,52,62,40,48,58,84,75,8
42,9,67,19,23,61,11,68,24,52,26,60,62,48,56,12,7,61,61,47,44,46,52,59,58,68,62,86,75,10
59,8,66,21,23,61,10,69,25,52,22,59,60,49,57,12,24,58,59,43,46,44,50,42,38,72,62,86,77,10
40,12,68,18,27,58,10,68,23,52,25,60,61,48,55,11,24,60,61,44,46,43,49,38,40,50,60,86,73,8
40,8,66,21,25,60,12,72,26,52,23,62,60,48,56,10,24,58,58,47,43,43,49,41,62,52,39,83,77,12
60,10,65,19,27,58,11,71,24,25,25,60,62,50,56,8,23,61,61,47,45,46,51,39,60,68,62,83,74,9
38,11,68,19,24,61,9,68,26,27,24,59,62,49,54,9,5,61,59,46,47,47,50,41,59,72,60,86,77,8
42,8,65,18,25,58,12,69,24,25,26,62,60,49,55,8,5,62,60,44,44,43,50,38,41,50,41,84,74,10
39,11,68,18,23,61,8,68,23,25,24,58,61,52,57,12,6,58,59,46,45,45,51,40,39,48,61,87,75,10
62,10,67,21,25,60,9,70,26,26,26,60,61,49,54,8,26,59,61,43,47,43,52,42,41,69,62,85,76,8
61,9,67,19,27,61,9,72,26,26,24,59,58,49,57,9,24,58,62,43,45,44,52,58,41,48,59,84,76,11
38,9,68,21,23,60,12,72,26,48,22,61,62,48,56,10,23,60,60,43,46,44,51,42,58,69,58,85,74,9
61,8,67,20,26,62,8,68,24,51,22,58,60,51,56,8,5,60,58,43,47,44,50,58,61,50,59,86,73,12
59,10,64,20,26,58,9,69,26,24,25,59,58,48,54,8,5,60,59,47,46,46,49,41,62,68,59,84,75,12
62,10,64,22,26,60,8,71,24,26,25,58,62,52,54,9,7,58,59,46,46,47,52,58,42,48,41,87,74,12
59,9,64,22,24,60,11,68,24,52,24,62,59,51,57,12,25,60,60,43,43,43,52,62,41,70,40,83,77,11
59,10,68,20,27,58,8,70,25,26,24,62,62,50,55,9,3,60,61,45,45,45,52,41,41,71,41,83,77,11
38,10,64,20,25,59,8,72,27,25,23,59,58,52,55,9,25,59,58,44,44,43,49,60,61,68,60,85,74,12
40,9,66,21,24,60,11,69,27,48,26,61,58,51,53,9,26,60,62,46,43,44,48,61,58,51,59,84,75,8
62,9,64,18,23,62,11,68,24,27,23,59,60,48,53,9,26,60,61,45,44,46,52,40,62,51,41,87,76,12
39,12,66,18,23,60,12,71,23,48,24,60,62,49,55,10,6,62,59,45,45,43,50,62,62,52,58,86,77,10
61,9,67,21,27,62,9,71,25,24,23,60,58,52,55,11,24,59,59,46,47,47,48,60,59,70,41,84,75,8
41,12,64,19,27,61,9,68,27,50,22,58,61,48,53,9,4,58,59,47,44,47,51,60,40,49,58,86,77,10
41,12,68,21,26,61,12,72,23,51,24,58,59,48,57,8,3,62,61,43,47,44,51,42,58,48,60,87,73,12
59,9,67,22,25,59,12,68,24,26,22,60,58,52,54,12,5,60,61,46,46,44,48,41,41,68,42,83,75,11
39,8,64,18,24,59,8,68,27,49,23,58,60,51,53,8,3,61,58,44,44,46,49,39,61,71,59,84,77,10
42,11,64,22,27,61,9,72,25,49,25,59,60,48,53,8,5,60,58,44,47,45,50,61,61,51,59,84,76,10
41,9,65,21,24,58,9,69,27,52,22,61,61,50,57,10,7,59,58,46,44,45,48,41,39,52,58,84,76,9
59,11,67,20,26,60,8,68,23,51,23,58,60,50,55,12,26,59,62,44,47,47,49,62,62,69,62,86,73,11
62,8,68,19,24,60,11,69,23,26,26,59,61,50,53,8,3,62,58,44,46,47,49,59,60,68,40,85,74,12
38,11,67,20,23,61,10,69,24,25,22,60,59,52,53,11,3,58,60,45,44,44,48,42,40,68,39,84,75,10
62,8,65,22,27,62,8,68,24,49,24,61,60,49,54,8,6,59,58,44,43,43,49,41,39,50,60,86,77,8
40,9,66,19,23,60,12,69,27,50,26,59,61,49,55,11,24,58,59,46,45,47,51,61,59,69,58,85,74,12
40,9,64,22,27,60,12,71,27,48,22,59,60,51,56,12,23,62,59,44,43,47,49,38,59,68,60,84,74,11
60,11,65,19,23,58,12,69,24,51,26,58,62,52,54,9,23,62,58,43,44,45,50,41,59,72,39,86,75,9
59,8,65,19,24,59,12,12,24,27,22,60,60,50,55,9,6,59,60,44,45,45,50,38,60,48,60,85,74,11
41,12,66,21,26,58,12,10,25,24,25,61,60,50,55,12,3,62,60,44,45,43,52,40,58,51,39,87,75,8
38,8,68,20,24,60,12,9,27,48,26,58,59,49,56,9,7,59,59,47,47,44,51,59,61,51,58,84,73,11
58,9,65,18,23,61,12,9,25,23,22,62,58,52,54,10,3,62,59,43,45,47,52,62,42,69,61,86,74,12
60,8,68,22,24,61,12,8,27,25,26,59,61,50,56,11,23,62,60,43,43,45,50,58,58,50,38,84,75,9
41,11,68,21,26,62,10,11,25,50,24,60,59,48,55,10,26,59,61,44,44,47,48,59,61,51,62,86,77,9
41,11,65,20,26,61,8,8,23,49,22,58,58,49,54,12,6,62,61,44,46,43,50,38,61,69,61,87,74,9
40,11,68,18,27,58,8,9,27,23,24,60,61,49,56,8,26,58,58,45,47,46,51,61,39,49,40,83,76,11
40,11,64,21,27,59,11,10,27,49,25,58,58,51,53,9,27,58,59,47,45,46,52,58,41,50,58,87,74,12
41,8,64,20,25,61,9,8,25,27,23,61,62,48,54,8,5,61,62,45,44,44,51,59,62,68,40,85,73,8
62,9,65,22,24,61,11,9,23,49,22,62,62,49,55,9,5,61,62,45,46,47,52,59,38,49,39,86,75,12
62,12,66,19,26,59,11,10,26,24,26,62,60,51,53,12,5,61,58,45,45,44,52,39,39,71,39,87,75,8
61,8,64,22,25,61,11,10,24,48,22,62,59,51,54,11,25,61,61,47,46,47,51,39,59,69,40,86,73,12
39,8,65,18,27,61,11,10,26,52,24,61,60,49,56,11,6,58,60,45,43,47,51,42,61,68,39,83,73,8
60,8,65,19,24,62,8,11,23,26,26,61,58,50,55,9,4,60,61,46,44,44,52,59,62,51,42,85,77,12
60,10,64,19,27,60,10,11,23,49,25,62,62,49,53,11,27,61,59,43,47,43,51,58,58,48,41,84,77,9
41,9,64,21,27,59,11,12,25,25,25,58,58,49,57,11,5,59,62,46,43,44,49,61,39,71,61,86,75,10
38,10,64,18,23,60,8,8,25,50,26,62,61,51,57,12,24,60,62,43,46,45,52,58,62,72,39,87,76,9
60,11,64,21,25,58,11,10,23,24,23,61,60,50,56,11,4,60,58,43,44,46,52,59,42,68,38,85,77,12
61,12,66,19,27,60,12,9,27,25,22,62,62,52,55,11,6,62,59,43,44,46,48,60,39,70,60,87,73,10
39,8,65,18,27,58,11,8,27,50,26,58,60,52,53,11,4,58,60,43,43,47,51,41,41,50,40,83,77,10
61,8,66,18,27,60,12,8,26,26,26,59,60,52,57,10,4,60,62,46,43,45,50,62,58,70,42,86,77,9
